edades,meses_antiguedad,sexo,Región,Estado,beneficio,cargo,planes,sms cantidad,llamada minutos,datos_gb,Facebook,Instagram,TikTok,WhatsApp,YouTube,X,Netflix,Spotify,Uber,prob_abandono_personal
33,12,Hombre,R9,Estado de México,Prepago,643,Plan amigo,5,31,8,0.7662981667243782,0.6970004927633132,1.4433049337158674,0.7352957708798925,1.2042889977666942,0.5035282109341679,0.12591594472183118,0.2758965422292487,0.17474240196500668,0.37
23,7,Hombre,R6,Zacatecas,Prepago,880,Plan amigo,5,62,10,0.6355714420029958,0.2513323409356554,0.5481865527589005,0.3560083106223181,0.1917570675992964,0.4054322481702052,0.3129984918260512,0.6923138402844041,0.1,0.42
16,0,Hombre,R1,Baja California Sur,Prepago,741,Plan amigo,1,31,11,1.2935084582792002,1.2979269672749532,2.2333711940893837,0.8975874803189292,0.19625179823778138,0.2063110983743504,0.5539940042630866,0.24847597858024031,0.4812886256846802,0.49
25,7,Hombre,R9,Querétaro Sur,Prepago,115,Plan amigo,6,60,1,0.1,0.1,0.29105938615656785,0.1,0.1,0.1,0.1,0.1,0.1,0.58
36,12,Hombre,R4,Nuevo León,Prepago,384,Plan amigo,12,50,5,0.1,0.6227335429069237,0.46577443961676807,0.29613728544828194,0.6385248982029798,0.44806876781966243,0.11756633507565523,0.1,0.1,0.45
25,7,Hombre,R6,San Luis Potosí,Prepago,591,Plan amigo,5,25,8,0.4091645944269385,0.5707243102690438,1.7067349102156495,0.32194489314582164,0.1,0.7508254119923325,0.3932578885911411,0.5680902521404095,0.19332664789588752,0.5
42,50,Mujer,R9,Querétaro Sur,Postpago,716,Premium,10,29,40,1.2107288422736946,3.955962874179881,0.3393464101467458,4.565181963774912,2.2063237097923856,2.2328878566872143,4.576090633688761,0.758809228961884,0.3555679241466917,0.05
31,12,Mujer,R9,Querétaro Sur,Postpago,707,Premium,13,9,40,4.232211345465532,3.814203402726775,7.190200573797159,1.3391366397828675,3.5124281319870367,3.4681654968375746,0.28694503336075766,1.2191146700827673,0.3724606060170877,0.07
31,12,Mujer,R5,Nayarit,Postpago,108,Básico,0,51,4,0.40360709479070045,0.1758473075832562,0.3284059614701166,0.23411666258174774,0.4321017605493222,0.12332029671108381,0.13067057150958025,0.10589486230989514,0.1,0.33
27,7,Mujer,R9,Estado de México,Postpago,603,Premium,1,56,30,2.7046678420912493,2.037153377200849,8.329744988630255,0.7996151836059214,0.8656587300270463,2.1960587459871816,1.271382978678406,1.9619522754737422,1.2354611416341181,0.07
27,7,Hombre,R8,Campeche,Prepago,596,Plan amigo,6,70,7,0.1873825738970653,1.5761112845348917,0.41180110590299446,0.21283447056227484,0.1398409797521603,0.7877460066610066,0.2738568711836777,0.44517699510536185,0.31772369299741987,0.45
26,7,Hombre,R9,Morelos,Prepago,895,Plan amigo,0,44,10,1.1019633982113832,1.2394717946525315,1.286439379072624,0.271732309628685,0.19421515488425575,0.13380059920718076,0.1677632635579891,0.2887984764965117,0.41431453761950343,0.37
26,7,Hombre,R2,Sinaloa,Prepago,861,Plan amigo,14,61,11,0.6616347040617946,0.7661868644620715,2.6306926427996533,0.8749804105578717,0.3127601695431506,0.24294853248165071,0.24132347099806362,0.49845788753496895,0.13179641056015307,0.37
32,12,Mujer,R9,Querétaro Sur,Postpago,201,Básico,0,46,4,0.47578222783894886,0.27548089678231397,0.49524228173657286,0.27890328117624513,0.5767381223939957,0.4687803179725493,0.2274546527817567,0.1,0.1,0.33
21,7,Mujer,R8,Quintana Roo,Postpago,334,Medio,0,28,6,0.6802639764252044,0.23595471096841975,1.2919127726753241,0.2546885457617343,0.10067778995729872,0.5026844909183442,0.1,0.43176984622662845,0.1655575014896908,0.3
19,7,Hombre,R9,CDMX,Prepago,988,Plan amigo,7,25,18,1.6113415502653539,2.002379808459431,3.4138428821812807,1.0378539464713554,0.25215570348696326,1.0755629131056537,0.3296413402018244,1.0201532219401126,0.6522184757020307,0.42
19,7,Hombre,R4,Coahuila,Prepago,735,Plan amigo,3,10,11,1.304484732930907,1.9077796350220442,0.28191302752202485,0.22644617728603125,0.17003132766227091,0.37651601711171645,0.37152632558018023,0.7166900122870985,0.3989120171731186,0.42
44,50,Hombre,R3,Chihuahua,Prepago,836,Plan amigo,3,55,10,0.9463311553522963,0.7879167679345496,0.11054920136488988,0.1,1.1123005119527334,0.4476442313216886,1.0441052415458785,0.11265065692701387,0.1409423460070384,0.3
32,12,Hombre,R4,Tamaulipas,Prepago,965,Plan amigo,12,16,15,0.8386639164632682,1.736803155773188,2.180354889589526,0.8255650703092672,2.298349490140987,0.18133866539803303,1.072063811048594,0.672426572135632,0.1,0.37
30,12,Hombre,R8,Chiapas,Prepago,476,Plan amigo,1,9,4,0.1,0.6174198534162264,0.6393400697587347,0.19593877199471801,0.23499441002016927,0.38200910159133483,0.19011288874311064,0.1,0.1,0.53
20,7,Hombre,R4,Nuevo León,Prepago,903,Plan amigo,10,11,18,1.9860166532181835,0.630019159830197,2.6908139247314664,0.6559812189115133,0.32290306522428186,1.0739671004973517,0.600240779195363,0.4217061410686464,0.4363136066333859,0.42
33,12,Mujer,R6,Querétaro Norte,Postpago,376,Medio,10,5,6,0.17229056355575706,0.3334686456706021,0.19288371249628128,0.13848746243331336,0.1,0.1,0.35000301650731774,0.1,0.1,0.25
27,7,Hombre,R6,Zacatecas,Prepago,327,Plan amigo,10,19,5,0.2968883071719358,0.4485124267397676,1.2999417021245405,0.21860126278375422,0.1,0.2970995990093756,0.1,0.25357251477589404,0.1,0.45
30,12,Mujer,R9,Querétaro Sur,Postpago,153,Básico,0,46,4,0.2371503070032467,0.6567185599816695,0.1,0.1,0.29849818120920896,0.17343351114534863,0.20761819477864873,0.14826497559105575,0.1,0.33
20,7,Mujer,R3,Durango,Postpago,393,Medio,11,48,6,0.4095082870669808,1.3636807699399687,0.645777579980682,0.12624903705240453,0.11949364848624688,0.3510146808454999,0.1,0.12023342786349507,0.2037867955521289,0.3
29,7,Mujer,R4,Coahuila,Postpago,225,Básico,9,60,4,0.21200176272443383,0.947481249377903,0.40457568748604916,0.19421809003517937,0.1,0.2733933760308213,0.11917651094938292,0.11310456151999916,0.1,0.33
25,7,Mujer,R8,Chiapas,Prepago,370,Plan amigo,8,30,4,0.1343436678466967,0.7989265542132017,1.1124072498784958,0.2850388738192723,0.11777463929158563,0.27767612399141683,0.1,0.1,0.1596984691113938,0.58
22,7,Mujer,R3,Durango,Postpago,333,Medio,6,16,6,0.1,0.33928112323322795,0.7949101292294163,0.12515040739209443,0.13193169316571943,0.5346409888061889,0.3294544065803777,0.11365068408417922,0.1,0.3
34,12,Mujer,R8,Campeche,Postpago,24,Básico,3,11,4,0.5296433711869505,0.2584715951667071,0.36711391176686353,0.2956409765142139,0.3005652467926493,0.11705815250093948,0.1,0.1,0.1,0.43
16,0,Mujer,R9,Querétaro Sur,Postpago,226,Básico,11,28,4,0.1,0.5783531535290284,1.1440571599970266,0.29205633711469225,0.1,0.35208841704544924,0.1705815593918597,0.1,0.1,0.45
33,12,Hombre,R5,Nayarit,Prepago,501,Plan amigo,5,4,8,1.2438747015455036,1.1213138909327562,1.2415991147514038,0.3793542213488148,0.39484896878711306,0.35672662857102716,0.3259227670641215,0.10966066844579596,0.1,0.45
33,12,Mujer,R2,Sonora,Postpago,960,Premium,13,36,50,1.2249959966775186,11.94965465498385,6.9361684361557,0.974333576900716,1.6929099259919997,3.7276732982695524,0.32321274204402395,1.0829633806187573,1.1383053709518631,0.07
21,7,Mujer,R9,Morelos,Postpago,556,Medio,1,21,20,2.405191010983919,4.486216941514945,1.0222338196050587,0.6934307243166703,0.4209583150863744,1.7734021949848378,0.5195498537785036,0.524669322792361,0.33733796862441584,0.3
21,7,Mujer,R9,Estado de México,Postpago,192,Básico,6,41,4,0.46281074827587065,0.40611170969082144,0.1,0.2639395420374615,0.1,0.3134385901250437,0.1,0.12322174442295554,0.1,0.38
26,7,Mujer,R9,Estado de México,Postpago,279,Básico,1,15,4,0.5615292399155151,0.14300045142863743,0.9216981231188316,0.32494602751431484,0.1,0.13309196370609674,0.2292633453833003,0.15079337602623336,0.16020784365100663,0.33
30,12,Hombre,R1,Baja California Sur,Prepago,954,Plan amigo,9,7,17,2.473463762767402,1.5134155628004258,0.8873082877023939,1.1794419967382233,1.6357217438405522,1.2838929580896357,0.7055862369338626,0.1,0.1,0.37
27,7,Hombre,R4,Coahuila,Prepago,476,Plan amigo,7,52,5,0.25908666721878026,0.4425276798918783,1.106224073788073,0.15566109580480728,0.1,0.34774570630903284,0.18565050989244344,0.13598618479449895,0.1410155896724353,0.45
31,12,Hombre,R7,Guerrero,Prepago,879,Plan amigo,7,25,11,1.2737291226450376,0.8197071159590884,0.6811894425460335,0.9480119210259446,1.3284876176240643,0.5654905876094042,0.45992806901050237,0.3838100836618977,0.1,0.37
42,50,Hombre,R9,Hidalgo,Prepago,621,Plan amigo,0,31,8,2.2204247020971213,1.059958219605109,0.33236776664023104,0.8993074194784294,0.22807919724718462,0.36987335991625564,0.5355538114588202,0.13193027488534687,0.24318302660854563,0.3
24,7,Mujer,R9,Estado de México,Postpago,528,Medio,12,28,20,0.5877562995468064,1.4883516554277925,2.993044265951589,1.5527415335982304,0.1,0.3945477156292637,0.2510338140138883,0.9455703270644051,0.39220934323187456,0.3
16,0,Hombre,R9,Estado de México,Prepago,551,Plan amigo,7,59,7,0.20760869799710324,0.30324107429345004,1.461354735374839,0.293069793495258,0.22207258167792704,0.37275611925216023,0.28505076012566444,0.407965252958938,0.32147366614606115,0.57
35,12,Hombre,R9,Querétaro Sur,Prepago,476,Plan amigo,1,3,4,0.6321680482835826,0.758674703974412,0.39055293095502497,0.3778371212284696,0.2258912434872709,0.3939125570911751,0.1,0.12138225431085964,0.1,0.53
41,50,Hombre,R7,Veracruz,Prepago,314,Plan amigo,5,30,5,0.22641043972359115,0.3077567213551243,0.3194030419489545,0.37719565600941407,0.8283970142127011,0.1,0.32857327332916025,0.11189201632074475,0.28705586101515257,0.38
31,12,Hombre,R6,Aguacalientes,Prepago,994,Plan amigo,12,64,15,0.49935783406972867,3.2451750903816663,1.9592671617578867,1.1079215173512205,0.5596293426406529,1.6315380347372324,0.14364616310896014,0.47338717207548203,0.24847115350766255,0.37
19,7,Mujer,R2,Sinaloa,Prepago,153,Plan amigo,0,49,2,0.19787992837854876,0.1,0.25514707918406243,0.1279212237807726,0.1,0.10907380786797854,0.1,0.1,0.1,0.58
27,7,Mujer,R6,San Luis Potosí,Postpago,120,Básico,4,61,4,0.5332077564409872,0.6744846652356666,1.0013800477845907,0.10542469173727982,0.1215873397254728,0.30616312590690287,0.13897365039732107,0.1,0.1,0.33
19,7,Hombre,R7,Veracruz,Prepago,241,Plan amigo,10,33,1,0.1,0.2156823297434961,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.58
33,12,Hombre,R2,Sonora,Prepago,700,Plan amigo,6,51,11,0.49048577527165765,1.5839610759202702,0.40115026582068414,0.3335633301721548,0.1599195235710934,0.7759220846669856,0.1822415673647934,0.1,0.10243776419138659,0.37
17,0,Hombre,R4,Coahuila,Prepago,593,Plan amigo,12,7,8,0.16197485731615935,1.3186285541180283,0.609944399094136,0.49028309509634344,0.24495349457856333,0.728203562753553,0.3737572821081503,0.3844883110461046,0.16046606548738615,0.57
26,7,Hombre,R3,Durango,Prepago,731,Plan amigo,9,33,11,0.62088843400139,1.5778731880009933,0.9839895245675281,0.3588239749918027,0.1,1.049129152666163,0.497144605345849,0.424806896478376,0.21732558224902473,0.37
20,7,Hombre,R1,Baja California Sur,Prepago,741,Plan amigo,0,39,11,1.1355630314989908,0.3846435607688618,0.3670674472550656,0.6650792437226392,0.22970324032918768,0.9913485824894513,0.21621840351314242,0.13285247165331968,0.24708522252168144,0.42
29,7,Mujer,R5,Michocán,Postpago,601,Premium,14,17,30,2.0084227460739017,5.580825273102116,1.6259389268341948,2.3931695774242647,0.12844423565898166,1.291466119198594,1.3010476017908452,1.590404566678672,0.8581247524579734,0.07
25,7,Hombre,R3,Chihuahua,Prepago,509,Plan amigo,1,54,7,0.13394639054663787,1.4547732094414096,1.3840682968803018,0.4556432100383737,0.10764133721345212,0.2468037386293231,0.31027699179549123,0.4172189425796827,0.2772064062749938,0.5
29,7,Hombre,R1,Baja California Sur,Prepago,604,Plan amigo,6,13,8,0.8479080621567867,0.37699638509295613,0.6568085894752917,0.35867467105786555,0.1555757054673278,0.5017285941557138,0.4020652972131532,0.10580491525293292,0.3095475541032848,0.37
28,7,Hombre,R9,Hidalgo,Prepago,563,Plan amigo,5,45,8,0.10081238938135029,0.706948413334152,0.6001600218249926,0.3751117392755691,0.16002261136672685,0.5178635494109044,0.16139042889129315,0.3189209377760444,0.27855103289044314,0.45
20,7,Mujer,R7,Tlaxcala,Postpago,282,Básico,2,25,4,0.2500914133838461,0.896062941214879,0.1566855240885191,0.33195486067998886,0.11193034770524377,0.2977439084462496,0.1,0.1878204105668708,0.1565333021214687,0.38
33,12,Mujer,R9,Querétaro Sur,Prepago,712,Plan amigo,13,42,10,0.5461246543078307,0.24936654454341167,1.0365901245472133,0.33677373979457376,0.6007293268965261,1.0701400892587571,0.1474778319361239,0.3236177395031888,0.1,0.37
28,7,Mujer,R9,Estado de México,Postpago,182,Básico,9,65,4,0.532931636032141,0.589134370983087,1.122699334817097,0.29456592066605725,0.12650553748963037,0.1,0.17187776157797108,0.1268260079548647,0.1,0.33
20,7,Hombre,R9,CDMX,Prepago,982,Plan amigo,1,4,16,0.7537745712399893,0.7571879947186599,1.6923028563538765,0.7789255039412696,0.2588324948902372,1.389373469149473,0.8157716378968035,0.3033601292554995,0.1,0.42
46,50,Mujer,R8,Quintana Roo,Postpago,16,Básico,9,49,4,1.1897430566434282,0.6411379276387836,0.12061910342271034,0.10485228443362193,0.9161290227564829,0.1,0.13140657247648788,0.1,0.1,0.36
32,12,Hombre,R1,Baja california Norte,Prepago,164,Plan amigo,3,32,1,0.1532891793214474,0.14364165159845896,0.1,0.1,0.1026358481040721,0.1,0.1,0.1,0.1,0.53
27,7,Hombre,R6,Querétaro Norte,Prepago,531,Plan amigo,2,18,8,0.8319685145588039,1.3254749016227132,0.9165516559408254,0.6656115254958709,0.1944364134220222,0.45992377349906965,0.1,0.3371118300005263,0.26438387732288404,0.45
39,12,Hombre,R1,Baja California Sur,Prepago,555,Plan amigo,6,61,8,0.5952508629365627,0.2437472103582945,1.4028754198455857,0.5199701024969954,1.016054541831759,0.34027600125802415,0.1086651281688332,0.18762491504727696,0.1,0.45
43,50,Hombre,R5,Jalisco,Prepago,557,Plan amigo,7,49,8,1.909384578822464,0.8109541686852256,0.14584506738371608,0.23984569847186352,1.7172393819076388,0.31496459445718555,0.4228985823138757,0.1419631743972807,0.3943752556906643,0.38
27,7,Mujer,R3,Chihuahua,Postpago,930,Premium,1,32,50,1.2489152862833088,10.230187366513974,14.251637726962946,0.6328416340659178,0.6644449357663265,1.3404346249538084,1.4038683310942754,0.9796000864899272,0.9717615888404357,0.07
31,12,Mujer,R2,Sonora,Postpago,527,Medio,9,11,20,1.0530005344236524,0.33610757829189153,0.3648152531324481,1.050709113607236,1.9656328358922162,0.28896625872322185,1.0360798734780094,0.1,0.24998321868405898,0.25
20,7,Hombre,R9,Hidalgo,Prepago,929,Plan amigo,6,67,16,1.0034649914604157,3.420673843709361,2.902562609151353,1.1212457736723571,0.5751042539576062,0.4459057026655252,0.12022410155146185,0.9095167791253703,0.503927028727886,0.42
27,7,Mujer,R9,Morelos,Postpago,923,Premium,7,61,50,4.741446273240911,4.342082822901646,2.434217111952729,3.1071393454223926,1.032802570479101,3.20839311327834,2.2607273231804736,3.5617506186388432,1.8181070147669443,0.07
26,7,Mujer,R9,Estado de México,Postpago,224,Básico,5,66,4,0.5408354922677547,0.42108617846966223,1.0858490133561853,0.2504963317783622,0.1,0.2599994545234948,0.1,0.1,0.1,0.33
29,7,Mujer,R9,Morelos,Postpago,143,Básico,5,10,4,0.5723523920632131,0.8439223097361683,0.1,0.3265422884043966,0.1,0.11215412035044336,0.22093373611667821,0.2678009562109438,0.16456798445994042,0.33
31,12,Hombre,R4,Tamaulipas,Prepago,294,Plan amigo,9,54,2,0.23275128145494955,0.13799083586270808,0.1259560000480651,0.18583155409185678,0.11767960439683868,0.1327659548231703,0.11078001312225576,0.1,0.1,0.53
32,12,Hombre,R3,Durango,Prepago,135,Plan amigo,0,20,2,0.15693173174141317,0.19193043920471486,0.1853926340280901,0.1486884484360007,0.1,0.23428263761321108,0.1,0.1,0.1,0.53
30,12,Hombre,R2,Sonora,Prepago,930,Plan amigo,3,60,17,0.8767911818592516,3.447372743176118,2.088539090762322,0.5184882883537822,0.7350620697132649,1.9214397347083132,0.6590798073845068,0.14600544313668515,0.17007766498622137,0.37
18,7,Mujer,R9,Estado de México,Postpago,448,Medio,13,51,10,0.6940339787521163,0.9528510195081761,0.9425217036273088,0.3139672892492525,0.2722932203155411,1.1474123631914377,0.1,0.4692222136567447,0.1,0.3
20,7,Hombre,R9,Querétaro Sur,Prepago,858,Plan amigo,0,34,10,0.36771948465371046,1.3794603570806,2.422993488529241,0.3974930182826765,0.3195020173333169,0.8816564064639808,0.14849599145443135,0.5091337071873581,0.17463817701262613,0.42
24,7,Hombre,R6,Querétaro Norte,Prepago,695,Plan amigo,3,50,7,0.7885201833167989,0.4735859843044154,0.4232167617422165,0.38919572079042825,0.16182928500443727,0.50563254357119,0.12333163249220166,0.13049355972628773,0.30854149367009437,0.42
26,7,Hombre,R5,Nayarit,Prepago,161,Plan amigo,1,47,2,0.1623789355127702,0.21412841382690956,0.4988981491675943,0.1,0.1,0.1,0.1,0.1,0.1,0.53
36,12,Hombre,R5,Jalisco,Prepago,340,Plan amigo,10,56,5,0.7135460868864407,0.6608087636734927,0.39756416331806227,0.4193552893706752,0.5882218226876642,0.33108834942795934,0.17634844867078928,0.1,0.1,0.45
19,7,Mujer,R2,Sonora,Postpago,547,Medio,12,48,20,1.0053417556078472,1.5041159731075628,2.2799169926664664,0.8476542846264221,0.1,0.39743820659475665,0.89696538178377,0.3424875750279575,0.3677184640875943,0.3
25,7,Mujer,R8,Quintana Roo,Postpago,392,Medio,4,33,6,0.5712340243896962,1.4090134463585595,0.34342503373116195,0.3898662639291676,0.11344202032665705,0.11100991661783215,0.1,0.3087213454624647,0.25559894024642077,0.3
36,12,Mujer,R9,CDMX,Prepago,124,Plan amigo,9,39,2,0.1,0.13183021105678464,0.17313124050729609,0.18999270025879036,0.2431382089599671,0.11618866621041864,0.1,0.1,0.1,0.53
26,7,Mujer,R2,Sinaloa,Postpago,903,Premium,13,18,50,7.164124563496038,11.801046918764289,1.1566240136123487,1.3415340104894422,0.15434930136893676,2.089739278520066,2.723515303374706,3.1792410476834307,1.6942765380632256,0.07
32,12,Hombre,R7,Tlaxcala,Prepago,491,Plan amigo,8,48,4,0.7113595132096987,0.7324260415491524,0.25227978060592693,0.32484341453976134,0.38933010006543406,0.30933160939258675,0.24309075852932993,0.10855385098402792,0.1,0.53
27,7,Hombre,R6,Aguacalientes,Prepago,293,Plan amigo,10,48,1,0.13442337480967173,0.1,0.20417765339594657,0.1,0.1,0.1,0.1,0.1,0.1,0.53
30,12,Hombre,R2,Sonora,Prepago,908,Plan amigo,14,63,19,0.9204959872674646,4.176032663754048,1.2070552622357746,1.2486216192540005,1.672140458112194,0.43166169783850905,1.0529474433214308,0.3397312608679299,0.18362089522888747,0.37
26,7,Hombre,R2,Sinaloa,Prepago,84,Plan amigo,11,48,1,0.1,0.1961560499072924,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.63
33,12,Hombre,R5,Nayarit,Prepago,175,Plan amigo,9,53,2,0.293397423969377,0.11134499126895557,0.26571931748930233,0.1550062648775722,0.1,0.1,0.12936449758316151,0.1,0.1,0.53
16,0,Mujer,R8,Chiapas,Postpago,198,Básico,2,64,4,0.15062155449889117,0.10670025258472471,0.6547956750404498,0.15884124588176934,0.10723945123773163,0.4161220972074282,0.1,0.1,0.18308537246485357,0.45
25,7,Hombre,R7,Guerrero,Prepago,87,Plan amigo,7,37,2,0.13154464824055673,0.45881215181691176,0.2295194849386747,0.1,0.1,0.1,0.1,0.1,0.1,0.68
30,12,Mujer,R9,Querétaro Sur,Postpago,956,Premium,2,44,50,3.225989424239031,5.2633021885460165,1.3045724625196216,0.4102313121115605,5.6388618463588,1.863238305745834,1.4582406155339094,0.3393329768478437,0.19300488329863602,0.07
32,12,Hombre,R3,Durango,Prepago,611,Plan amigo,5,47,7,0.26562058429920155,0.15874309708901185,1.1766758950856302,0.6131410005846513,0.6980398366053432,0.8352978109305811,0.1,0.16329278531506708,0.1,0.37
40,0,Hombre,R4,Nuevo León,Prepago,697,Plan amigo,3,70,8,1.4336662390212453,0.23217305166985647,0.8312740596093432,0.13166055609448524,0.18828263619274252,0.8670508475720893,0.1,0.1,0.18297674171600178,0.49
25,7,Hombre,R7,Veracruz,Prepago,30,Plan amigo,7,49,1,0.1,0.20515407928080412,0.28683459711020304,0.1,0.1,0.1,0.1,0.1,0.1,0.68
40,0,Hombre,R3,Durango,Prepago,575,Plan amigo,10,32,7,0.11925311559789599,0.8310205572288729,0.9321053088062203,0.33356733283539114,0.6592362308321111,0.49698046066876017,0.15846101472088017,0.32216877388213916,0.14261184958835632,0.57
23,7,Hombre,R2,Sinaloa,Prepago,193,Plan amigo,5,26,1,0.1,0.1,0.2602392959772398,0.1,0.1,0.1,0.1,0.1,0.1,0.58
39,12,Hombre,R3,Chihuahua,Prepago,880,Plan amigo,7,68,11,0.7893364521847019,2.419321159386413,0.253506254353629,0.9942290516285969,0.2945843502630999,0.1590458458434977,0.4828638578909059,0.33608225295249133,0.1,0.37
35,12,Hombre,R6,Aguacalientes,Prepago,231,Plan amigo,0,45,1,0.15916595904677255,0.19565388912931161,0.1,0.1,0.1435969080421598,0.1216038345674973,0.1,0.1,0.1,0.53
21,7,Hombre,R6,Guanajuato,Prepago,836,Plan amigo,5,36,10,0.9462190164672484,1.338767863053895,2.898034594335787,0.5248573189621408,0.3158959194048669,0.9226187161799738,0.1,0.22737835549978475,0.3049045897835735,0.42
30,12,Hombre,R2,Sonora,Prepago,337,Plan amigo,0,25,5,0.42816838145463243,1.1501531153025535,0.6602869894536666,0.4482298030065196,0.23294709667997981,0.6512957237548915,0.2044795931766325,0.1,0.1,0.45
28,7,Mujer,R9,Querétaro Sur,Postpago,188,Básico,0,63,4,0.5592423144692598,0.923693427028558,0.10461671216729762,0.11880359227838744,0.1304706299301571,0.1,0.23035356993790243,0.12348939751798457,0.1,0.33
33,12,Mujer,R7,Puebla,Postpago,797,Premium,7,39,40,2.5036827029767976,7.881137377149167,8.627420068405847,0.7355739319464226,4.764424549878559,5.358462607401919,2.6104251497863404,0.8149780234769989,0.8397335401721691,0.07
26,7,Hombre,R7,Puebla,Prepago,121,Plan amigo,14,15,2,0.1,0.3151907176144795,0.37487990056676224,0.13395629012640287,0.1,0.15686272364107373,0.1,0.1,0.1,0.53
26,7,Mujer,R2,Sonora,Postpago,745,Premium,6,9,40,1.4991869412382992,9.596344123650624,11.894716853104034,1.0156277180109403,1.182651894338371,3.977753016423922,2.2564237187258747,0.5392125448340416,1.3243321002595456,0.07
39,12,Mujer,R9,Morelos,Postpago,735,Premium,2,44,40,1.8635524538679014,6.53262830316548,7.60924021721116,0.5471795401152711,4.7606005493518015,3.2741670731907755,0.6640040547977201,0.5537011934510147,0.5303689536462526,0.07
27,7,Mujer,R7,Tlaxcala,Postpago,68,Básico,5,40,4,0.5010005515410241,0.6689627652637571,0.11074287983672615,0.1,0.12822973077512181,0.32437902463150703,0.1,0.17944401169347782,0.1,0.43
35,12,Hombre,R1,Baja California Sur,Prepago,336,Plan amigo,14,54,4,0.6661909411756998,0.1736880204723578,0.11967253684385856,0.2566987698193239,0.5807248833005559,0.18560072965586083,0.10020046421232089,0.1,0.1,0.53
26,7,Hombre,R4,Tamaulipas,Prepago,914,Plan amigo,8,46,18,0.8066074679038515,0.6434270679109239,1.9182249033188772,1.464066005720336,0.3060082650469511,1.2729165863251652,0.8404008884972071,0.761995804362256,0.5872819922931957,0.37
41,50,Mujer,R6,Querétaro Norte,Postpago,630,Premium,6,66,30,7.994930467850074,2.2397267119176245,0.4916562443063746,0.5573928391009042,5.739386609424681,1.2202684020091685,2.143359238180885,0.6729584637259812,1.1730978414959048,0.05
23,7,Hombre,R2,Sinaloa,Prepago,906,Plan amigo,11,15,19,0.3041596218395629,2.2985850713316243,1.5232161466567296,1.0318893756764718,0.16542307121479827,1.524532718557477,1.0158625553903085,0.1897266868441037,0.2812394237749915,0.42
23,7,Mujer,R1,Baja california Norte,Postpago,678,Premium,2,30,30,3.0035303243614777,5.259364006163753,5.529091405025515,0.49515262694737255,0.31657530646870424,3.288696277763905,1.4963083581239505,2.0592458823449094,0.6457967705739905,0.12
40,0,Mujer,R9,Morelos,Postpago,200,Básico,13,3,4,0.3433847188906799,0.29594307717425145,0.4805818526273703,0.3230185544067792,0.21444155061452547,0.11400662452474405,0.22094265139843378,0.13705708909191403,0.1,0.45
24,7,Hombre,R3,Durango,Prepago,209,Plan amigo,13,45,2,0.2212134460420158,0.21984495416808217,0.12780531089548056,0.12323695670385094,0.1,0.1,0.1,0.1,0.1,0.58
41,50,Hombre,R6,Querétaro Norte,Prepago,321,Plan amigo,12,44,4,0.11508646817193233,0.2855676171126671,0.19914693431420322,0.1,0.429109770438674,0.1,0.12861445196947277,0.1,0.15080542285890627,0.46
35,12,Hombre,R9,Morelos,Prepago,717,Plan amigo,5,52,11,0.8516411259687039,1.4604253605073223,1.0078868280394342,0.6635707608875621,0.1328861556121013,0.45468155486553036,0.7838089484982782,0.1,0.1,0.37
27,7,Hombre,R2,Sonora,Prepago,44,Plan amigo,10,62,2,0.15176257450226896,0.16229218354327957,0.33892147182349125,0.16184183606578295,0.1,0.11455437876174189,0.1,0.1,0.1,0.63
16,0,Hombre,R3,Chihuahua,Prepago,388,Plan amigo,3,3,4,0.25354786369982846,0.6202422000991048,0.6686867761574581,0.1636943046972244,0.1,0.1,0.11325704134505016,0.22162604311112202,0.173479980286804,0.65
28,7,Hombre,R9,Querétaro Sur,Prepago,396,Plan amigo,13,53,4,0.37530648253028104,0.8052657956800486,0.6484668544052978,0.1,0.10689882471518672,0.346428415713743,0.1,0.14808729540497975,0.18066418810278861,0.53
29,7,Hombre,R8,Tabasco,Prepago,767,Plan amigo,12,18,11,1.5608750078524103,1.3018535091066799,2.443107640319056,0.1,0.12548419533697425,0.9772150181891404,0.44624581662554386,0.5410912751141419,0.37843284417137585,0.37
37,12,Hombre,R8,Tabasco,Prepago,246,Plan amigo,2,41,2,0.16825947534783467,0.4521763103577383,0.17643020038575413,0.17445401496870364,0.1,0.24746219318576834,0.1,0.1,0.1,0.53
41,50,Mujer,R8,Quintana Roo,Postpago,625,Premium,8,17,30,1.2723929404861514,0.6472325398606426,1.495410325916024,1.638402022600808,2.6247196976892995,0.8692071841794158,1.293628399290248,0.6336374710928607,1.065509714657721,0.05
23,7,Hombre,R2,Sinaloa,Prepago,528,Plan amigo,9,35,8,0.4103503681452027,0.9427980217667719,2.1024237398609382,0.30140108982564695,0.13402408907768387,0.36657635184649356,0.14868872412063397,0.29201484519649556,0.28959314196095015,0.5
34,12,Mujer,R9,Estado de México,Postpago,292,Básico,1,55,4,0.29527976381850424,0.2672002167502221,0.5898249091266454,0.31538783753694233,0.1,0.37838721911096074,0.26136909467506475,0.1,0.1,0.33
34,12,Mujer,R9,Hidalgo,Postpago,10,Básico,0,19,4,0.1271338704555461,0.957162087321178,0.47027741369116516,0.2872245159398245,0.1,0.1,0.2781354370153512,0.18994585441946524,0.1,0.43
