edades,meses_antiguedad,sexo,Región,Estado,beneficio,cargo,planes,sms cantidad,llamada minutos,datos_gb,Facebook,Instagram,TikTok,WhatsApp,YouTube,X,Netflix,Spotify,Uber,prob_abandono_personal
31,12,Hombre,R4,Nuevo León,Prepago,774,Plan amigo,4,34,10,0.8373342119994861,2.081873075763443,0.5178365445359644,0.9234056056629717,1.1554031071240578,0.5426713460564013,0.5448474577203704,0.365828098024154,0.18950213368052007,0.37
24,7,Hombre,R9,Hidalgo,Prepago,931,Plan amigo,8,45,16,0.7846862805218877,0.348016085299509,4.303692515174996,1.09003334127388,0.2544583914549937,0.4258677460550133,0.4840648244326321,0.40555934886956685,0.19029955739122795,0.42
29,7,Hombre,R1,Baja california Norte,Prepago,468,Plan amigo,7,42,4,0.29976137397101077,0.807397404810017,0.7314911467030653,0.17525753064610408,0.1432027290243236,0.37261874082651447,0.1,0.1312516923994971,0.1,0.53
35,12,Mujer,R7,Tlaxcala,Postpago,523,Medio,1,67,23,2.635168741607979,3.8804504439900525,1.8406462520973137,0.9043056005977687,0.6758112673093666,0.49690320908412416,1.281925070265533,1.0278077548440272,0.13820285400602292,0.15
18,7,Hombre,R3,Chihuahua,Prepago,407,Plan amigo,8,37,5,0.6683253216751766,0.4649729526270488,1.3330648816306776,0.1,0.1,0.2834478743683057,0.25743039876002416,0.17493701150511312,0.20404748875129816,0.5
23,7,Hombre,R7,Puebla,Prepago,629,Plan amigo,4,52,8,0.4431844159174956,0.3653758552546005,2.233017171419299,0.1,0.2092779079847526,0.855159365325935,0.1,0.31748162480997777,0.1,0.42
29,7,Hombre,R3,Chihuahua,Prepago,295,Plan amigo,9,14,2,0.14255417492576503,0.38474357780170404,0.2102454758650343,0.1,0.1,0.19324121606072805,0.11705631509039816,0.1,0.1,0.53
47,50,Mujer,R1,Baja California Sur,Postpago,570,Medio,13,60,22,1.2155141994803182,2.5859925317771584,1.4735419673052095,1.2831066970229075,0.7429538979208938,1.2314054384917785,2.467410553421358,0.22914923202111606,1.0994254403803285,0.08
21,7,Hombre,R9,Estado de México,Prepago,149,Plan amigo,5,65,1,0.13037029525407934,0.12980298853518563,0.1884154127679697,0.1,0.1,0.1,0.1,0.1,0.1,0.58
44,50,Hombre,R4,Tamaulipas,Prepago,739,Plan amigo,12,51,10,0.4924248005602593,0.82963917617747,0.22727820724390774,1.086697104124417,0.9027387323353471,0.36342475785934014,0.1,0.13100740961680132,0.4936092061523958,0.3
44,50,Hombre,R8,Tabasco,Prepago,565,Plan amigo,2,38,8,2.329124791988867,1.0082386021777856,0.1964431461789832,0.38928127106970895,0.40910336612264947,0.18334064279585094,0.5669309908402852,0.1001370965353987,0.4234171454515068,0.38
27,7,Mujer,R9,Hidalgo,Postpago,938,Premium,12,56,45,1.665423472716655,5.091253219109764,8.864247581025236,3.7133210034699555,0.43130052632790905,4.558746214424214,1.7367660906281148,0.6208685295698962,1.72443020858933,0.07
26,7,Hombre,R4,Nuevo León,Prepago,790,Plan amigo,2,49,11,0.3641853545870163,1.9001809489332526,0.9610468072708298,0.4654943842671294,0.31589884943878765,0.8694125919783581,0.5000499765844493,0.646671328214227,0.1,0.37
22,7,Mujer,R2,Sonora,Postpago,599,Premium,9,34,27,2.0031236880549788,6.393107872935071,6.552578161985223,0.9255454156098392,0.3233728036414622,2.3473481855637464,0.3153965298954535,1.731182226158893,0.18542842551436714,0.2
27,7,Hombre,R9,CDMX,Prepago,737,Plan amigo,7,55,10,0.8474370729626343,2.0569258945421214,2.2159206606290605,0.43667245784230707,0.10110716697308177,0.7524120645172658,0.5811307656502313,0.11208922674992827,0.1,0.37
17,0,Hombre,R2,Sinaloa,Prepago,903,Plan amigo,10,34,16,1.0558414556243096,2.374867155574165,1.924095962422796,0.9899119117880589,0.31947894466151666,0.750063746397626,0.7755319454309219,0.18367540239050248,0.1,0.49
27,7,Mujer,R9,CDMX,Postpago,619,Premium,9,64,27,0.4654112441916023,5.35646903422972,6.573883691283728,1.9097873107238426,0.3221855171225701,1.7024424550737463,0.5914093135657085,1.195279773775326,1.1088430374027658,0.07
40,0,Hombre,R7,Veracruz,Prepago,757,Plan amigo,9,39,11,0.1688081639128148,1.5799004090115603,0.6042809632094679,0.9279099533564625,1.9005248860419053,1.3298346326807284,0.1,0.18439644050654028,0.1,0.49
23,7,Hombre,R3,Chihuahua,Prepago,291,Plan amigo,14,40,1,0.12064909344841362,0.1,0.2783708182289542,0.1,0.1,0.1,0.1,0.1,0.1,0.58
26,7,Hombre,R9,Morelos,Prepago,670,Plan amigo,11,32,7,0.4724699801443579,1.5732548973959617,1.9637506246731757,0.35218525216440244,0.19869163921715444,0.6379757217809237,0.3049128683603928,0.4918057943087484,0.29767304956816,0.37
16,0,Hombre,R4,Tamaulipas,Prepago,933,Plan amigo,1,60,17,1.8661353946176538,0.5729751901227812,2.0300299310675536,0.5528031914899749,0.3333532650497206,1.767362124665852,0.7076488761128882,0.96299962803272,0.1,0.49
31,12,Hombre,R9,CDMX,Prepago,825,Plan amigo,10,34,10,0.2099703997531659,2.2398279807770556,0.5664655961672007,0.7759521680428183,1.0410380211916221,0.5659830684568711,0.5611001517794257,0.4642710267720099,0.1,0.37
30,12,Hombre,R3,Durango,Prepago,945,Plan amigo,11,68,16,1.1388980330788547,1.3071851576101814,2.3097209849723566,1.1407121358918788,1.477816901258402,0.6150226467245857,0.42223784241376044,0.5868956227926113,0.34230262250737453,0.37
29,7,Hombre,R5,Michocán,Prepago,587,Plan amigo,11,53,7,0.545103811866187,0.5019405801326404,1.4446890068183085,0.3901106849580982,0.23065524020776054,0.2794315747594436,0.34840943029650956,0.3490716230910134,0.28581376707313855,0.45
26,7,Hombre,R7,Oaxaca,Prepago,755,Plan amigo,1,13,11,0.25777619771266014,2.214274494425642,1.6893375685435408,0.72955870758321,0.11630123603707586,0.5163240306279399,0.29947383979970843,0.4595216750103078,0.2867269529115375,0.37
26,7,Mujer,R1,Baja California Sur,Postpago,466,Medio,12,61,11,0.45529007434048824,2.402603049295955,3.1288620234410343,0.2661644151545663,0.1708899714506956,1.0793409242175618,0.5261294128469579,0.7725341475155683,0.5020548048051731,0.25
32,12,Mujer,R7,Guerrero,Postpago,96,Básico,4,22,3,0.47700886982587,0.4421887424195,0.24755523458507497,0.15964290985373122,0.42467249614846647,0.1,0.15615238530441578,0.13002973675180546,0.1,0.43
28,7,Hombre,R9,Hidalgo,Prepago,88,Plan amigo,5,39,1,0.11862395212574403,0.21554593964825536,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.63
31,12,Hombre,R1,Baja California Sur,Prepago,214,Plan amigo,11,51,2,0.2957766088420055,0.17641108568481578,0.13181969456895276,0.1767749036175684,0.18109436608579246,0.18823501892671476,0.12455698755022707,0.1,0.1,0.53
30,12,Hombre,R8,Chiapas,Prepago,800,Plan amigo,1,21,11,0.16982350663209342,1.3313737934635297,0.7093997789926294,0.48391445595013166,0.9791000084526914,1.3854912858961788,0.6195951842222968,0.13176043502741241,0.1,0.37
37,12,Hombre,R3,Durango,Prepago,346,Plan amigo,14,57,4,0.4402083159253842,0.5706516468809991,0.4976489484217315,0.36689285074066996,0.5134940145411617,0.1,0.2720003133134893,0.1,0.1,0.53
33,12,Hombre,R8,Yucatán,Prepago,263,Plan amigo,4,42,1,0.14967467074980978,0.1,0.11760310944641089,0.1,0.1357524782691545,0.1,0.1,0.1,0.1,0.53
30,12,Hombre,R9,CDMX,Prepago,313,Plan amigo,6,9,4,0.12423181920133197,0.6862272250963313,0.5576313850075194,0.35394323265564454,0.5241517995075975,0.2645154851988608,0.25223370880337326,0.1,0.1,0.53
40,0,Hombre,R4,Coahuila,Prepago,389,Plan amigo,9,7,4,0.21620126126580372,0.17833666087263755,0.27551714515540787,0.1351262357429991,0.3540577332484118,0.3666667155254207,0.1139516788095555,0.1861296677355388,0.1,0.65
31,12,Hombre,R4,Tamaulipas,Prepago,139,Plan amigo,9,44,1,0.15920715688749368,0.19572235706990457,0.1,0.1,0.14748788640656083,0.13145071907586425,0.1,0.1,0.1,0.53
38,12,Hombre,R4,Coahuila,Prepago,605,Plan amigo,7,50,8,0.3761774279204324,1.128839302284463,1.3344657974937029,0.5288934451518081,0.20804920293726098,0.3316353080890842,0.4081624513096791,0.2149480796972986,0.1,0.37
33,12,Mujer,R8,Campeche,Postpago,285,Básico,11,9,3,0.40813037991337014,0.10137759547445002,0.1549842261332628,0.26232337975882714,0.19479663441301875,0.1,0.1,0.13533741894665516,0.1,0.33
16,0,Hombre,R4,Tamaulipas,Prepago,708,Plan amigo,6,13,10,0.930860265324285,1.0871821409084086,0.7975640552809576,0.7441090443886044,0.34308571551992834,1.186385599987493,0.1,0.1,0.4163688607366962,0.49
38,12,Mujer,R6,Guanajuato,Postpago,567,Medio,7,51,21,0.8734832380196299,2.978028504944473,2.7572180155399932,1.3799200521749566,0.3845822074803297,1.072654857619719,0.8263818776042627,0.23126926115442303,0.4776726403703897,0.15
29,7,Mujer,R6,Zacatecas,Postpago,908,Premium,13,32,45,5.444686065371234,2.12540588150573,9.352963831258055,1.6991332106848467,0.5789802403885562,1.8264581732608092,1.8499229860084119,2.9483565396728357,1.8299445767707756,0.07
28,7,Hombre,R9,Hidalgo,Prepago,192,Plan amigo,11,43,1,0.1,0.17453416949827025,0.16766809002689548,0.1,0.1,0.1,0.1,0.1,0.1,0.53
30,12,Hombre,R2,Sonora,Prepago,277,Plan amigo,8,5,2,0.1,0.20186634677535126,0.1,0.12070008332140188,0.31452450692086137,0.2691026047104681,0.12857345035907636,0.1,0.1,0.53
25,7,Hombre,R9,CDMX,Prepago,817,Plan amigo,14,42,10,0.42255363917383865,1.833180244587638,2.2286210761762604,0.18665587491431587,0.1,0.2024575577612822,0.3192639024218942,0.2640901384801277,0.4352546707389909,0.42
30,12,Hombre,R1,Baja California Sur,Prepago,331,Plan amigo,4,53,5,0.1,0.4429728088350096,0.9550292719783073,0.47954947629681394,0.6673351173838971,0.6532486624074825,0.1,0.18887142761265657,0.1,0.45
23,7,Hombre,R2,Sonora,Prepago,521,Plan amigo,12,34,7,0.7167594270205898,0.7861775219087226,1.2558466613486132,0.18188745440847157,0.15182722694419037,0.2840002622334695,0.13785823852085793,0.1874748030158444,0.1,0.5
38,12,Mujer,R5,Colima,Postpago,621,Premium,4,50,28,1.3838235537913466,6.290521669411395,2.9685059546912225,1.7199579361773432,3.0255995045568507,1.2675770954360936,0.13473589358057475,0.22047105730421776,0.5658671830307319,0.07
27,7,Hombre,R2,Sonora,Prepago,87,Plan amigo,10,22,2,0.1,0.12463068305994991,0.5511817730787272,0.13786555700224462,0.1,0.16013370282589068,0.1,0.1,0.1,0.63
25,7,Hombre,R2,Sonora,Prepago,793,Plan amigo,9,37,11,0.32891669517367045,2.528566782817275,0.7482010961534133,0.22208649676654507,0.16272464356559532,0.34991298103094043,0.23671537946991636,0.1,0.3379149633120575,0.42
21,7,Mujer,R5,Nayarit,Postpago,348,Medio,3,26,8,0.3360536462612077,1.8679915280769788,0.41582080926569087,0.1,0.1,0.5500294223784498,0.366874658299879,0.3389492963582485,0.33395589151585503,0.3
30,12,Mujer,R9,Hidalgo,Postpago,683,Premium,12,42,29,3.2398546407094484,1.3641977985017504,1.5031248753143638,1.1148328705175035,4.830381734518891,2.071387447597978,1.8427468875188993,0.18979879110982487,0.4924885582544931,0.07
29,7,Hombre,R1,Baja California Sur,Prepago,565,Plan amigo,8,54,8,0.5791550092318948,0.438180450584024,0.3427578894329073,0.24254983610413597,0.2397780666030927,0.6379827636630022,0.23901769456923036,0.49292846445813165,0.1,0.45
31,12,Mujer,R2,Sinaloa,Postpago,518,Medio,4,41,23,1.3540998712270247,3.2225761304189784,3.0651736229669626,0.808582602049419,2.224635454656727,0.5916321271186741,0.12747607631843363,1.0062100912588525,0.2642625445962123,0.15
20,7,Hombre,R9,Querétaro Sur,Prepago,247,Plan amigo,13,70,1,0.1,0.1,0.1649434347518456,0.1,0.1,0.1141968661304063,0.1,0.1,0.1,0.58
16,0,Hombre,R4,Nuevo León,Prepago,143,Plan amigo,1,63,1,0.1,0.2303766690579721,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.65
33,12,Hombre,R9,Hidalgo,Prepago,982,Plan amigo,14,67,18,3.075012007092044,3.5559049824031135,3.307714097949699,1.4826991707544883,2.5127424689993845,2.121304101801194,0.1791351060111346,0.10163367118629821,0.1,0.37
40,0,Hombre,R6,San Luis Potosí,Prepago,201,Plan amigo,9,64,2,0.22275104685226418,0.1400762665226909,0.1,0.1,0.1,0.18787588645489797,0.1,0.1,0.1,0.65
20,7,Mujer,R9,Estado de México,Postpago,365,Medio,7,4,8,0.5511694055509818,1.0914474089064532,0.7422018486169991,0.4559583268351627,0.26515028954204617,0.22598507898990194,0.4590268234534429,0.1574011375637943,0.12091067232687394,0.3
41,50,Hombre,R7,Puebla,Prepago,287,Plan amigo,14,8,1,0.27523972103188393,0.11168716055340187,0.1,0.1,0.15981983032845754,0.1,0.1,0.1,0.1,0.46
30,12,Hombre,R4,Coahuila,Prepago,27,Plan amigo,6,45,2,0.34569398892693287,0.215139799956112,0.23780089756203893,0.13855003058750423,0.1,0.1,0.1,0.1,0.1,0.63
28,7,Hombre,R1,Baja california Norte,Prepago,533,Plan amigo,7,42,8,1.145513097146331,0.8368869939950447,1.6121695545934656,0.30241200752468417,0.22995174730649512,0.9157207936652393,0.2326033012787635,0.1352747557105154,0.10519420726127528,0.45
25,7,Hombre,R9,Querétaro Sur,Prepago,189,Plan amigo,11,41,2,0.1,0.13125810766528967,0.1,0.14634892423600096,0.1,0.13152884059040787,0.1,0.1,0.1,0.58
17,0,Hombre,R6,Guanajuato,Prepago,132,Plan amigo,2,30,2,0.1,0.1,0.1,0.13911703085652954,0.1,0.1,0.1,0.1,0.1,0.65
36,12,Hombre,R4,Tamaulipas,Prepago,255,Plan amigo,14,65,1,0.15650423992562335,0.1228586834609944,0.1,0.1,0.1,0.10910495485541206,0.1,0.1,0.1,0.53
22,7,Mujer,R1,Baja california Norte,Postpago,743,Premium,14,66,35,4.091238029715102,4.442494768265034,9.016813768629905,1.7360982893211496,0.3102485862313441,3.420344847156678,0.15107154883815022,1.354168739047031,0.4190476086943633,0.12
22,7,Hombre,R9,Hidalgo,Prepago,382,Plan amigo,3,14,5,0.27515616597969395,0.5381883987148952,0.8839447807980569,0.16698627344480213,0.12032241880906969,0.14497717033510907,0.24117375837346045,0.2262232618709829,0.1,0.5
36,12,Hombre,R3,Durango,Prepago,60,Plan amigo,4,43,2,0.20270752199264616,0.21297512007359184,0.3815638893939669,0.11070590836792388,0.28897454277625256,0.23287787577928898,0.10824280793698658,0.1,0.1,0.63
16,0,Hombre,R5,Michocán,Prepago,80,Plan amigo,5,31,1,0.12666826341656906,0.17454883452016753,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.75
16,0,Hombre,R6,Querétaro Norte,Prepago,489,Plan amigo,0,25,4,0.1,0.4587016762926337,0.6506878420952905,0.23912169172458206,0.11263032593051374,0.40316347193543633,0.14958727490574633,0.25634053753870567,0.1125260672140781,0.65
28,7,Hombre,R8,Tabasco,Prepago,569,Plan amigo,3,53,7,0.1,0.8311285773826498,0.455900478052107,0.354261961030373,0.17692087415341656,0.5899266916336661,0.22025064095369448,0.3708310514369507,0.1,0.45
30,12,Mujer,R3,Chihuahua,Postpago,28,Básico,10,47,3,0.513668149665884,0.6146348696214874,0.5603247850478559,0.1,0.15158957036999007,0.1,0.18886459363149846,0.1103871376668112,0.1,0.43
32,12,Mujer,R9,Estado de México,Postpago,783,Premium,11,24,37,2.943336424241341,4.834727462787745,5.867081986048855,1.2095366073427416,2.2493515071360997,2.9989638037006277,1.4843804598040466,0.30430664755443837,0.6498694506546513,0.07
26,7,Hombre,R9,Querétaro Sur,Prepago,93,Plan amigo,9,12,1,0.1,0.2063663958915996,0.23649507154089355,0.1,0.1,0.11378446903604317,0.1,0.1,0.1,0.63
48,50,Hombre,R2,Sinaloa,Prepago,164,Plan amigo,12,9,2,0.2197134165184841,0.1,0.1,0.21407600832052337,0.2160532404095918,0.1,0.1243970053445957,0.1,0.1,0.46
26,7,Mujer,R5,Jalisco,Postpago,574,Medio,4,17,24,1.6328291254976022,0.49533186321173406,5.859460933966579,0.6489300165321625,0.5990134332339963,1.9611440496325192,0.2903586913413414,0.380720076181229,0.5582791381354946,0.15
26,7,Hombre,R5,Jalisco,Prepago,628,Plan amigo,6,48,7,0.3887516441504217,0.5406823608389028,0.7461681131815794,0.17883924728370357,0.1,0.12488386179160596,0.3729718961836999,0.41691656937005545,0.17740528672522027,0.37
22,7,Hombre,R9,Estado de México,Prepago,366,Plan amigo,12,63,5,0.2629080335135593,0.8491139163209296,0.2528054703947012,0.1,0.1,0.42756436337667064,0.2500333797544955,0.20418978589084189,0.1,0.5
29,7,Hombre,R8,Campeche,Prepago,825,Plan amigo,4,63,11,0.6035216036550227,2.2036990242176926,1.7987851392345289,0.45064972469507547,0.2699959064653862,0.5250262453050305,0.1,0.7482151410088727,0.38537610806771294,0.37
33,12,Mujer,R2,Sinaloa,Postpago,656,Premium,12,53,28,4.842572901310602,5.779441479320217,2.5140137476342166,1.1290639655424288,1.014376503605308,3.306821591427044,1.3004502412651084,0.41047562462039594,0.6469357473649542,0.07
38,12,Hombre,R8,Chiapas,Prepago,452,Plan amigo,12,40,5,0.7049552039890877,1.0685024664642906,0.24741761757094619,0.29747583409936357,0.8923249949890939,0.28283364783156345,0.15953193734625604,0.1363104083123017,0.1,0.45
16,0,Mujer,R6,Zacatecas,Postpago,78,Básico,0,14,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.55
26,7,Mujer,R3,Chihuahua,Postpago,532,Medio,10,68,21,2.9150592923059193,2.288111940929714,2.99735556426476,0.9651602339950656,0.3278186669480562,1.7023916913583368,0.2932341141168272,1.3996777404759484,0.8841136615735501,0.15
32,12,Hombre,R7,Veracruz,Prepago,152,Plan amigo,6,56,2,0.2406426856209432,0.3856318817771589,0.31447875148746157,0.1,0.1,0.106352151034546,0.12847395805684386,0.1,0.1,0.53
33,12,Mujer,R9,Querétaro Sur,Postpago,201,Básico,7,41,1,0.15947935455007026,0.13410756239362875,0.10240395122407045,0.1,0.1,0.13676841913700125,0.1,0.1,0.1,0.33
28,7,Mujer,R8,Yucatán,Postpago,396,Medio,12,41,8,0.9389818442041018,1.655199794978302,2.009070875575706,0.40983752290342124,0.24975355924780596,0.23673301355877419,0.30019482295204736,0.2150277438710415,0.12347832895559434,0.25
32,12,Hombre,R2,Sinaloa,Prepago,387,Plan amigo,6,32,5,0.1437002342826843,0.48857421638547455,0.10717994113215693,0.18986324134078417,0.4588462409955181,0.28842728469157825,0.28312456270464337,0.1,0.1,0.45
22,7,Hombre,R9,CDMX,Prepago,590,Plan amigo,10,50,8,0.2909253923868527,1.5975546212956424,1.5844525407918362,0.4068728623058723,0.16395888005410475,0.7351465560994508,0.11993812605515888,0.15114800645192256,0.1,0.5
40,0,Hombre,R9,Hidalgo,Prepago,544,Plan amigo,13,33,8,0.5520449097694847,0.618813538448421,1.5911840493358926,0.1,0.7332510948850902,0.8624003615677338,0.525792190434737,0.3718297945976184,0.1,0.57
36,12,Hombre,R3,Durango,Prepago,702,Plan amigo,12,27,10,0.4477396509970189,2.3978163066288363,0.7759818048672021,0.11380051521773603,1.6886085711249028,0.6381751643500706,0.24356994493217654,0.1,0.11124415772794945,0.37
17,0,Hombre,R6,San Luis Potosí,Prepago,302,Plan amigo,14,70,5,0.29515860941207733,1.1150244130430573,0.3965815479935716,0.1,0.1,0.3457924448793431,0.1118003557691554,0.12891721260125644,0.10514282197939107,0.57
19,7,Hombre,R7,Tlaxcala,Prepago,18,Plan amigo,3,53,2,0.25372269620627286,0.3289010336135021,0.3352192269035331,0.1,0.1,0.21413476454608893,0.1,0.1,0.1,0.68
20,7,Hombre,R3,Durango,Prepago,280,Plan amigo,7,15,2,0.1,0.3187601979684597,0.31682466791563035,0.1,0.1,0.16692078743152652,0.1,0.1,0.1,0.58
33,12,Mujer,R4,Coahuila,Postpago,396,Medio,14,65,8,0.18066478332710204,1.1332236075284674,0.8353508427649805,0.1394527516375428,1.251186892831828,0.6109221907574636,0.28236786305350003,0.17518329702841715,0.145006014976221,0.25
18,7,Hombre,R9,Querétaro Sur,Prepago,102,Plan amigo,4,44,1,0.1,0.1,0.2726502557697555,0.1,0.1,0.1,0.1,0.1,0.1,0.58
25,7,Hombre,R3,Chihuahua,Prepago,975,Plan amigo,9,56,19,0.6209877913955043,3.0312591125051824,4.538350397402274,0.3681599821122036,0.5495721748413893,0.4111312845834597,0.3555956417877474,0.5531659043918234,0.32580361401750463,0.42
32,12,Hombre,R5,Michocán,Prepago,538,Plan amigo,8,69,8,1.0822290826925702,0.6098846188484041,1.3259828013565835,0.1,0.5241686365986674,1.0582060611207937,0.2456650007408632,0.1941523593687179,0.1477110409212978,0.45
27,7,Hombre,R1,Baja california Norte,Prepago,163,Plan amigo,11,58,2,0.1,0.3458659403477833,0.1,0.1,0.1,0.1,0.10330506354826836,0.1,0.1,0.53
30,12,Hombre,R2,Sinaloa,Prepago,414,Plan amigo,11,21,4,0.6265093813246349,0.8030084568285242,0.5984600987600559,0.17092483396200045,0.3800924531460144,0.4165661324845597,0.1,0.11949900833236528,0.1,0.53
19,7,Hombre,R6,Zacatecas,Prepago,849,Plan amigo,9,48,10,0.3944989725632983,0.44816349593000426,0.6614276061037034,0.1,0.27637124645965444,0.9865923199523471,0.48777980380323066,0.6729500179756774,0.1,0.42
33,12,Hombre,R9,CDMX,Prepago,158,Plan amigo,4,17,2,0.3367102576441853,0.2568306568002782,0.1874065118973746,0.1,0.18637234400263814,0.20244196443274046,0.1,0.1,0.1,0.53
23,7,Mujer,R7,Guerrero,Postpago,898,Premium,0,34,48,6.184581752138388,5.171647018603949,12.464318527159236,0.7408424361460313,1.5840675791420078,4.97869445690039,1.7702997250021646,2.3668514990870695,0.9077816285933097,0.12
25,7,Mujer,R4,Nuevo León,Postpago,276,Básico,11,51,3,0.4113718822528784,0.1,0.8084396204325914,0.1,0.1,0.1,0.1,0.1,0.1410785895904947,0.38
30,12,Hombre,R4,Nuevo León,Prepago,431,Plan amigo,8,23,4,0.18897233988175008,0.3965064953708892,0.2979475340664156,0.3789526364375999,0.4618667105555826,0.23178956792289265,0.26324354595329613,0.13953514642527184,0.1,0.53
29,7,Mujer,R2,Sonora,Postpago,849,Premium,11,67,45,3.3736692403314676,5.737935223758412,10.107334785180203,0.2876843162279321,0.7691640662858722,5.305447222848896,1.82741550319271,1.3616018560754506,0.48694121531858586,0.07
28,7,Mujer,R5,Colima,Postpago,627,Premium,4,29,25,1.4451860782819466,3.087500085337851,4.914918198190224,2.0669418239566895,0.4767695835915583,1.218099461851132,0.4553088703863181,1.4069960323403898,0.59947213701168,0.07
22,7,Hombre,R9,Hidalgo,Prepago,481,Plan amigo,5,25,4,0.428235646527395,0.3181582936651802,0.4958455035358601,0.32211363762352946,0.1,0.1747291112331056,0.12997176256827125,0.16053688060405957,0.1,0.58
26,7,Mujer,R9,Estado de México,Postpago,902,Premium,3,49,46,6.447767681917626,3.8544998522793312,1.6117936580714833,1.1768890751109629,0.7280163250848218,1.560974983832862,0.5831743797346353,1.7880927190584155,1.7884495636795754,0.07
28,7,Mujer,R8,Yucatán,Postpago,556,Medio,5,14,23,2.399651267841931,2.5598389820479928,1.257731118356526,1.8506566559285695,0.3154146023391953,0.44965943576109785,0.5253771879270401,1.1877859368562838,0.3322772439626859,0.15
17,0,Hombre,R8,Yucatán,Prepago,640,Plan amigo,11,68,8,0.2734984507770004,0.6004075238112081,1.3958807190637754,0.5933379068462311,0.1,0.1928179329476814,0.22395895280443634,0.10580823178316688,0.37652773264226286,0.49
24,7,Hombre,R2,Sinaloa,Prepago,535,Plan amigo,7,7,8,1.0215152005387393,0.24406361592378253,2.1913933117272237,0.2232052884597916,0.10600956233547609,0.3672680786473084,0.1,0.45698614417206673,0.1,0.5
31,12,Hombre,R9,Hidalgo,Prepago,512,Plan amigo,2,11,8,0.3755815148661031,1.5053419887512964,0.21227395397040202,0.2920169981741726,0.8500886596732299,0.20129603788078923,0.2670912780427971,0.1523899832795722,0.1,0.45
18,7,Hombre,R9,Morelos,Prepago,23,Plan amigo,4,22,1,0.1,0.1,0.1297372634801841,0.1,0.1,0.10997527782325703,0.1,0.1,0.1,0.68
37,12,Mujer,R6,Zacatecas,Postpago,787,Premium,1,65,35,1.217073616929245,5.920766441705803,7.114253834186921,0.3212277681652246,0.5496101692410303,3.2173653525354613,0.26077459630876126,0.7259938240389293,0.3519039984671851,0.07
38,12,Hombre,R4,Coahuila,Prepago,661,Plan amigo,13,32,7,0.20040116244685072,1.2815421055667053,0.25446109429751523,0.2165694523457632,0.9392353571610229,0.6487827872414857,0.25591871265802213,0.1,0.13084668923402906,0.37
18,7,Mujer,R9,Estado de México,Postpago,815,Premium,1,18,46,5.544298566584826,1.7889339122886083,13.622279693016726,1.5104211172017186,0.766310551373304,2.503450549509972,1.8144335000074032,1.9925968149504243,1.302952151468848,0.12
39,12,Mujer,R2,Sonora,Postpago,373,Medio,12,7,8,1.1461190520880113,1.7909337119092168,1.440509952970467,0.5679768656047018,0.16394713878755454,0.3439620848157095,0.1,0.33193559067137934,0.12965899919889717,0.25
27,7,Mujer,R8,Chiapas,Prepago,128,Plan amigo,6,31,1,0.1,0.17800895825428054,0.11437285675764523,0.1,0.1,0.1,0.1,0.1,0.1,0.53
31,12,Mujer,R4,Nuevo León,Postpago,247,Básico,9,49,2,0.32292098534029007,0.30762201467690997,0.30445903891190024,0.13189906858576383,0.1,0.1,0.1,0.1,0.1,0.33
24,7,Hombre,R5,Nayarit,Prepago,555,Plan amigo,12,24,7,0.5615132976668782,1.390753598395357,1.916787064397744,0.42114514136064424,0.1,0.21353772949808694,0.3526061691807947,0.29880564898130096,0.18418581790075902,0.5
35,12,Hombre,R3,Chihuahua,Prepago,178,Plan amigo,9,59,1,0.17476336688240351,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.53
31,12,Mujer,R8,Tabasco,Postpago,531,Medio,13,37,23,1.1732991019710644,3.8324586025846044,4.8639960743634045,1.2019987295837677,1.596645890410721,0.7230381673377867,1.5066170284548277,0.12519951692897566,0.1,0.15
21,7,Hombre,R4,Tamaulipas,Prepago,643,Plan amigo,10,62,8,0.1453784551329243,0.9638599875943568,2.245856900724117,0.3933883192796063,0.11453440691939473,0.277722569190064,0.2624887233517542,0.27575742827899946,0.1,0.42
19,7,Hombre,R9,Morelos,Prepago,922,Plan amigo,9,62,17,0.1775890456069095,2.5378911413711482,4.425920777585084,0.9066589673841324,0.22721349249113645,0.4277288098509522,0.7715763726157401,0.8837430991146521,0.6994048630416211,0.42
16,0,Mujer,R5,Colima,Postpago,666,Premium,5,60,25,3.5424341535166795,1.027835979194987,2.3521104686656162,0.8137953109616752,0.5116722826643966,0.3490461578809745,0.4860628207451093,1.4541671449831584,0.13417057018621562,0.19
30,12,Mujer,R8,Tabasco,Postpago,972,Premium,3,5,47,7.021950474809701,2.69590207155825,3.567463539272957,3.3247598674134555,6.601320427842111,1.782882236683374,1.5059358885199674,0.6597216946700207,0.6155955786895687,0.07
33,12,Hombre,R7,Tlaxcala,Prepago,967,Plan amigo,4,36,17,2.067259060759405,1.3004463089885667,1.82867211244897,0.9249240638697414,1.4005888521541061,1.3374003437207878,0.246104163218634,0.1,0.1,0.37
33,12,Mujer,R9,CDMX,Postpago,744,Premium,0,47,39,6.841939408304489,1.2698847729003708,3.5966899529371803,3.015903545041625,6.04125409988759,1.7816200124169805,1.8644988680380996,1.3897022414078404,0.862531609010475,0.07
